count,co2_level,ldr_value,temp,humidity,fan_speed,light_intensity
0,295,436,39.8,49.5,0,0
4,572,420,29.6,51.7,1,1
17,2671,283,24.6,69.7,2,3
17,2692,276,44.4,65.8,3,3
9,1280,344,38.6,57.1,2,2
2,637,158,15.6,79.3,1,2
9,1571,887,26.2,43.8,1,1
8,1501,467,25.6,81.5,2,2
5,1004,935,23.5,61.2,1,0
13,2101,10,13.0,63.5,1,4
14,2552,86,41.7,55.7,3,4
5,850,334,34.3,70.3,2,2
14,2145,433,52.2,66.4,3,3
4,1027,435,35.2,43.0,1,1
14,2127,335,25.9,58.1,2,3
20,2942,830,32.2,65.3,3,2
6,1078,897,25.4,71.8,2,1
12,2109,566,31.8,76.7,3,2
11,1945,1000,30.7,54.8,2,1
14,2343,1000,35.9,71.3,3,1
5,891,70,49.5,58.4,2,2
18,2704,343,23.2,54.8,2,3
7,1234,32,38.0,73.5,2,3
16,2329,30,30.0,48.2,2,4
17,2901,894,18.9,50.7,2,2
14,2350,555,29.8,59.2,2,3
4,879,361,27.3,62.0,1,1
12,1934,748,17.4,46.5,1,2
11,1639,310,25.7,73.6,2,3
16,2349,782,17.9,54.9,2,2
6,1078,49,34.3,67.8,2,3
9,1695,945,47.1,60.2,2,1
15,2495,494,39.3,70.2,3,3
13,1788,96,31.9,46.0,2,3
8,1435,901,23.9,50.9,1,2
17,2733,381,21.3,57.0,2,3
19,2889,435,43.4,71.2,4,3
8,1484,44,16.6,56.5,1,3
6,1377,911,28.7,53.8,1,1
4,1069,322,14.7,71.6,1,2
13,2180,112,24.2,53.1,2,3
19,3000,460,50.8,64.9,4,3
1,432,714,29.5,73.1,1,0
0,448,49,31.7,65.6,0,0
7,1511,36,35.0,58.9,2,3
5,1163,488,25.3,68.9,1,1
11,2072,1000,49.0,55.3,3,1
3,752,405,49.0,64.3,2,1
9,1622,0,29.4,58.5,2,3
19,2785,92,25.0,53.7,2,4
1,471,219,27.3,77.9,1,2
3,710,124,34.3,68.7,2,2
2,516,431,33.2,67.1,1,1
13,2066,812,35.1,47.1,3,2
10,1850,137,39.3,50.9,2,3
0,247,801,43.3,60.8,0,0
7,1452,31,13.0,66.0,1,3
4,980,80,41.8,46.7,1,2
19,2946,785,36.3,57.6,3,2
12,1941,508,31.5,81.7,2,2
9,1670,472,37.3,66.3,2,2
5,1103,879,33.8,66.3,2,1
13,1935,398,36.0,57.0,2,3
14,1976,831,28.0,59.6,2,1
10,1676,458,42.2,63.4,3,2
7,1092,65,31.5,44.5,1,3
3,1023,499,26.8,78.0,2,1
9,1564,466,46.6,68.3,3,2
9,1449,255,43.8,81.8,3,2
15,2437,57,48.6,66.2,3,4
20,2956,328,21.3,83.0,3,3
9,1666,414,25.6,55.2,1,2
5,1006,332,41.2,76.7,2,2
12,1934,73,37.8,53.0,2,3
19,2958,814,28.4,55.5,2,3
14,2323,911,35.6,50.0,2,1
20,3000,805,13.0,76.2,2,3
5,1153,95,23.6,62.7,1,2
14,2316,29,26.5,60.4,2,4
12,1985,29,19.7,50.1,1,3
1,652,816,26.0,76.5,1,0
14,2543,1000,20.6,59.0,2,1
10,1670,445,32.5,67.2,2,2
0,464,736,47.5,62.1,0,0
7,1199,0,24.6,72.5,2,3
4,676,10,17.5,58.8,0,3
1,348,59,32.4,73.0,2,2
8,1445,890,33.2,62.1,2,1
3,754,444,27.8,78.4,2,1
1,713,561,48.3,70.0,2,1
8,1136,948,30.6,76.7,2,1
18,2776,481,53.0,56.9,3,3
15,2213,826,39.5,67.9,3,2
2,684,114,23.7,66.7,1,2
14,1924,449,30.9,76.3,3,3
5,1073,55,23.9,50.3,1,2
0,341,314,45.1,58.8,0,0
6,1272,603,34.2,64.6,2,1
13,1936,720,40.7,60.9,2,2
10,1696,1,37.1,69.1,3,3
8,1654,827,26.0,64.7,2,1
14,2186,469,26.6,74.5,2,2
6,1056,743,24.8,43.0,1,1
15,2262,289,32.8,50.6,2,3
12,1754,460,29.2,78.2,2,2
5,1129,104,41.4,56.4,1,2
16,2319,103,18.6,75.2,2,4
17,2495,104,34.4,61.7,3,4
3,884,184,32.0,65.4,2,2
14,2141,723,48.5,53.8,3,2
5,1069,165,40.4,53.8,2,2
0,781,505,30.5,64.2,0,0
17,2623,53,31.0,68.9,3,4
6,1039,971,31.8,48.2,1,0
12,1751,129,13.9,56.3,1,3
8,1478,64,51.0,67.1,3,3
1,551,893,48.5,57.8,2,0
16,2392,410,13.0,68.3,2,3
2,776,98,42.1,53.0,1,2
7,1308,644,37.9,67.6,2,1
0,406,687,35.3,59.8,0,0
5,1315,913,53.0,64.9,3,1
18,2889,684,39.4,53.4,3,3
20,3000,356,34.4,57.4,3,3
20,2790,858,27.6,71.0,3,2
10,1534,131,40.5,78.0,3,3
7,1208,281,29.0,47.7,1,2
5,834,149,42.1,66.4,2,2
17,2685,606,27.2,75.2,2,3
7,1546,1000,33.5,62.2,2,1
19,2912,373,44.8,62.7,3,4
13,1954,524,36.8,51.7,2,2
11,1918,956,26.8,62.7,2,1
1,347,46,13.0,74.1,1,2
14,2327,848,28.6,52.3,1,2
12,1970,334,48.7,55.7,3,3
12,2062,660,26.2,61.8,2,2
11,1952,482,40.3,70.1,3,2
2,626,30,25.4,77.1,1,2
16,2489,622,52.6,64.9,3,3
19,2868,410,39.9,67.6,3,3
13,2010,69,26.0,75.3,2,3
8,1304,800,26.8,52.3,1,1
2,853,810,38.3,57.6,1,0
20,2869,661,35.3,56.4,3,3
5,981,297,35.3,62.8,2,2
15,2359,889,24.6,56.7,2,2
7,1541,82,32.3,51.3,2,3
4,875,10,39.0,61.1,2,3
0,330,580,24.9,71.4,0,0
12,1930,81,37.3,61.0,2,3
7,1539,922,38.4,58.8,2,0
12,2007,778,27.8,47.2,1,2
8,1577,306,44.0,71.7,3,2
3,669,1000,48.8,51.0,2,1
1,337,454,33.9,47.0,1,1
13,2016,838,43.9,49.7,3,2
15,2560,516,29.1,82.0,3,3
2,702,583,22.1,56.4,1,1
7,1493,748,33.8,57.8,2,1
14,2214,821,29.9,63.5,2,2
10,1705,799,48.5,49.4,4,1
2,872,220,42.7,65.7,2,2
20,3000,814,24.5,73.7,3,2
6,1019,354,36.6,73.2,2,3
15,2441,91,25.5,69.2,2,4
15,2496,404,30.8,75.2,2,3
10,1900,279,32.8,45.9,2,2
17,2395,65,42.6,65.5,3,4
19,3000,40,13.0,58.3,2,4
12,2148,422,36.3,80.5,3,3
15,2490,301,22.7,66.7,2,3
12,1947,840,13.0,55.4,1,1
16,2407,84,24.0,83.0,3,4
12,1690,562,28.2,55.9,2,2
8,1569,403,16.8,68.5,1,2
2,559,574,37.6,72.3,2,1
2,431,69,51.3,46.5,2,2
8,1169,848,27.4,68.5,2,1
1,531,107,25.6,60.8,1,2
3,907,612,34.9,59.8,1,1
8,1284,103,29.2,69.6,2,3
14,2304,971,32.1,68.7,2,1
6,1128,374,13.6,67.6,1,2
9,1554,47,16.9,70.7,2,3
2,580,371,42.7,44.9,1,2
7,935,415,31.4,56.0,1,2
15,2401,287,40.1,76.7,3,3
14,2230,524,27.7,68.1,2,2
16,2576,515,46.8,56.6,3,3
4,698,804,35.4,51.9,1,1
17,2567,793,40.8,62.5,3,2
0,350,356,39.6,61.1,0,0
13,2158,403,41.9,73.2,3,3
7,1485,1000,39.9,72.2,2,0
15,2259,400,43.4,65.9,3,3
12,1807,381,28.3,55.6,2,3
6,1216,302,37.4,67.6,2,2
19,3000,705,22.4,50.9,2,3
3,785,988,25.0,45.9,1,0
4,774,431,27.4,65.0,1,1
13,1941,711,51.8,51.4,3,2
6,1430,524,31.1,57.9,1,2
14,2271,607,31.9,83.0,3,2
9,1734,835,48.5,47.2,2,1
17,2806,121,34.6,58.9,3,4
19,2920,432,34.8,64.0,3,3
0,200,309,20.8,45.6,0,0
9,1464,28,49.5,75.9,3,3
19,2735,736,25.9,57.2,2,3
16,2398,105,33.8,50.7,2,4
12,2018,41,31.3,63.1,2,4
15,2473,718,34.4,70.5,3,2
16,2436,120,53.0,76.3,4,4
7,1489,181,27.9,68.2,2,3
7,1312,829,31.9,61.5,2,1
9,1546,61,41.3,62.0,2,3
18,2958,903,33.7,59.3,3,2
0,354,100,20.8,81.3,0,0
10,1643,831,36.9,67.2,2,1
14,2087,669,40.0,83.0,3,2
6,1441,784,43.8,65.9,2,1
15,2197,483,33.4,67.5,3,3
7,1254,0,48.7,78.8,3,3
20,2969,341,34.0,61.6,3,4
19,3000,99,34.4,47.2,2,4
2,251,846,37.4,57.6,1,0
18,2747,332,36.0,71.6,3,3
10,1724,40,34.3,59.0,2,3
11,2036,427,38.9,52.4,2,3
15,2439,273,42.8,55.2,3,3
15,2382,724,51.3,55.8,3,2
11,1775,786,44.4,70.2,3,2
20,3000,416,44.9,56.9,3,4
14,2118,472,40.8,54.9,3,3
2,650,102,16.3,71.5,1,2
20,3000,735,17.9,71.4,3,3
6,1123,99,23.0,69.6,1,3
2,870,579,27.9,58.3,1,1
16,2255,904,38.3,68.6,3,2
16,2423,986,44.3,62.9,3,1
11,1679,493,26.6,57.6,2,2
19,2737,379,42.9,56.8,3,3
9,1495,897,25.7,52.0,2,1
10,1497,392,25.2,58.8,2,2
2,581,660,41.8,66.5,2,1
9,1580,4,41.4,75.3,3,3
9,1461,798,21.7,52.7,1,1
13,2218,409,39.1,53.1,2,3
15,2257,908,53.0,43.7,3,2
6,1027,463,43.9,65.0,2,2
18,2529,500,14.0,55.3,2,3
11,1819,459,41.1,66.6,3,2
12,2106,316,26.7,53.6,2,3
4,1126,37,33.9,54.2,1,3
11,2023,892,27.7,67.0,2,1
4,1295,121,33.1,53.8,1,2
11,1880,914,27.9,68.6,2,1
13,1890,1000,33.3,54.9,2,1
0,357,442,45.6,67.5,0,0
8,1514,892,39.7,61.5,3,1
11,1860,491,41.2,55.7,2,2
4,1030,388,33.5,72.3,2,2
11,1860,229,27.9,67.8,2,3
17,2669,864,34.8,53.5,3,2
15,2363,996,28.3,47.0,2,2
4,1041,850,40.3,53.0,2,1
5,1108,138,36.0,70.5,2,2
19,2880,833,39.2,76.9,4,3
16,2473,467,17.3,66.8,2,3
15,2431,606,25.9,66.0,2,2
11,2114,87,41.4,57.0,3,3
8,1466,530,50.9,66.9,3,2
7,1351,439,16.8,74.4,1,2
0,200,96,25.2,60.1,0,0
13,2000,774,45.2,69.7,3,2
7,1262,50,39.2,50.2,2,3
5,1128,442,37.2,56.2,2,1
19,2833,44,25.6,61.2,2,4
8,1465,476,39.5,56.0,1,2
5,853,487,42.0,62.1,2,1
3,817,133,26.0,66.5,1,2
14,2220,40,24.5,58.6,2,4
5,1167,56,28.4,64.0,1,2
8,1705,65,51.4,50.1,3,3
2,704,841,28.3,72.5,2,0
4,1083,270,26.3,62.7,1,2
0,562,860,45.6,67.6,0,0
14,2256,709,14.6,77.2,2,2
3,879,688,41.3,78.8,2,1
7,1420,104,19.8,56.1,1,3
14,1949,78,40.9,45.0,2,3
11,1851,258,31.5,43.0,2,3
2,579,18,37.2,43.0,1,2
12,2071,881,27.0,64.3,2,1
9,1830,854,38.3,56.6,2,1
16,2568,870,38.1,60.2,3,2
6,1264,767,35.2,51.8,2,1
18,2689,38,24.4,83.0,3,4
8,1395,41,33.1,47.6,1,3
14,2117,774,24.5,56.7,2,2
13,2061,190,37.1,60.7,2,3
2,600,339,15.4,55.4,1,2
1,356,63,30.7,57.3,1,2
20,2885,385,20.1,73.0,3,4
0,509,455,32.9,53.1,0,0
2,676,104,39.5,54.4,1,2
17,2602,685,38.3,58.5,3,2
0,349,229,35.0,55.8,0,0
13,1989,106,30.1,66.1,2,3
12,2022,878,23.1,56.4,2,2
2,444,510,22.4,58.2,1,1
7,1462,631,46.5,69.5,3,2
18,2359,837,13.5,78.0,2,2
3,739,698,34.0,43.0,1,1
18,2450,890,39.9,55.2,2,2
9,1562,804,39.1,66.7,2,1
14,2041,737,28.7,54.1,2,2
17,2694,755,27.5,58.5,2,2
4,1198,92,34.4,74.6,2,2
2,726,509,28.9,43.0,0,1
15,2390,93,24.0,71.0,2,4
3,989,69,19.9,74.5,0,2
8,1523,548,28.8,68.2,2,2
12,2101,388,35.5,56.9,2,3
18,2751,492,26.3,73.4,3,3
6,1294,65,30.1,59.1,1,3
19,2864,433,43.0,77.3,4,3
15,2450,1000,53.0,68.6,4,1
13,2120,669,35.2,71.3,3,2
19,2765,501,48.7,48.6,3,3
2,935,72,21.0,51.8,0,2
10,1525,775,53.0,62.2,3,1
0,465,463,29.1,81.8,0,0
16,2439,1000,43.8,70.2,3,2
17,2368,560,33.1,70.0,3,3
5,982,301,37.1,78.9,2,2
10,1588,55,46.8,53.7,3,3
13,2055,455,31.4,72.6,3,3
20,2752,742,40.9,61.9,3,2
3,686,372,18.6,64.4,1,2
5,1325,117,28.8,67.4,2,2
6,1014,618,29.6,68.1,2,1
19,2687,108,24.5,56.0,2,4
17,2439,462,36.7,51.2,2,3
7,1321,840,29.3,77.1,2,1
20,2650,399,19.1,61.3,2,3
6,1277,503,43.3,56.3,2,2
2,710,443,32.5,67.5,1,1
8,1264,115,33.2,59.0,2,3
0,457,86,37.9,79.7,0,0
13,2056,270,46.6,54.2,3,3
19,2870,1000,25.7,81.3,3,2
5,756,458,32.2,57.2,1,1
19,3000,878,29.8,54.7,2,2
4,865,504,16.1,66.3,1,1
2,891,404,26.9,54.1,1,1
19,3000,605,53.0,81.4,4,4
7,1250,571,40.2,64.9,2,2
19,2809,818,23.9,44.4,2,2
7,969,768,36.9,50.5,1,1
20,2954,371,17.4,82.5,3,3
14,2438,926,43.1,77.4,3,2
8,1517,358,39.7,63.1,2,2
15,2442,533,34.1,60.8,2,2
5,1075,856,26.2,52.5,1,1
16,2570,689,34.6,82.2,4,2
3,718,761,27.0,59.9,1,1
5,1147,241,30.2,67.9,2,2
11,1625,57,53.0,83.0,4,3
9,1526,105,37.8,72.0,2,3
8,1362,501,40.5,56.4,2,2
16,2359,364,17.1,73.9,2,3
4,989,837,29.3,65.3,1,0
1,538,1000,13.6,58.2,0,0
12,1926,96,31.8,70.4,2,3
16,2300,431,33.2,66.8,3,3
20,3000,276,26.3,57.7,3,4
14,2614,62,32.3,53.5,2,4
14,2044,864,32.7,69.3,3,1
3,709,75,38.1,60.0,2,2
3,729,584,50.0,70.0,2,1
18,2780,471,29.5,61.0,2,3
0,452,618,37.3,60.5,0,0
20,2972,433,35.4,56.0,3,3
6,1147,43,28.4,44.4,1,3
10,1832,841,29.0,64.1,2,1
9,1697,843,48.6,60.9,3,1
14,2054,857,25.4,67.1,2,2
20,2723,106,35.0,69.3,3,4
5,1067,435,41.8,57.1,2,2
17,2770,410,34.9,51.0,3,3
12,2064,550,34.0,71.3,3,2
4,718,48,42.1,74.6,2,2
10,1433,88,53.0,56.0,3,3
10,1668,892,42.8,64.3,2,1
14,2068,566,24.8,71.5,2,3
15,2020,974,41.0,56.5,3,1
2,635,396,43.0,60.6,2,1
4,1021,34,32.3,65.3,2,2
0,317,768,31.8,58.5,0,0
5,1122,99,40.6,69.2,2,2
5,1016,459,42.4,83.0,3,1
1,613,973,28.0,65.7,1,0
9,1488,354,34.6,61.0,2,2
2,757,0,32.6,64.5,1,2
18,2982,334,30.2,64.9,3,3
9,1844,604,13.2,50.1,1,2
5,998,535,18.7,60.0,1,1
17,2688,1000,31.7,65.8,3,2
4,985,87,42.9,71.2,2,2
17,2773,425,35.4,61.0,3,3
8,1472,340,38.7,54.3,2,2
3,915,70,34.1,74.9,2,2
11,1877,412,21.7,76.6,2,2
14,2206,47,17.2,61.4,1,4
11,1979,875,37.2,60.1,2,1
12,1968,354,25.9,59.1,2,3
5,1301,103,37.5,67.6,2,3
14,2399,59,35.1,64.2,2,4
15,2186,446,27.3,66.6,2,3
12,2211,767,39.8,58.5,2,1
2,520,240,16.0,73.7,1,2
5,1005,860,33.1,69.4,2,1
17,2368,474,26.5,64.2,2,3
18,2814,391,22.5,62.1,2,3
11,1977,825,22.5,64.9,2,2
1,471,679,13.5,51.0,0,0
18,2742,705,22.1,45.7,1,2
15,2475,925,45.3,71.4,3,2
7,1403,457,38.0,60.4,2,2
17,2618,118,44.8,62.2,3,4
11,1581,129,25.6,61.6,2,3
20,3000,391,18.6,43.0,1,4
20,2860,474,28.2,79.7,3,3
7,1044,961,41.3,56.2,2,0
3,634,505,24.4,64.1,1,1
15,2287,51,39.6,76.3,3,4
9,1641,299,37.2,78.0,3,2
19,3000,436,53.0,54.4,4,3
1,406,437,29.6,43.0,0,1
14,2302,312,43.0,67.9,3,3
17,2420,102,48.3,66.7,3,4
19,2694,1000,38.1,66.7,3,2
1,564,828,31.9,81.4,2,0
3,956,55,17.4,83.0,1,2
4,924,1000,27.3,71.8,2,0
1,605,525,46.8,65.6,2,1
7,1143,732,27.3,63.8,1,1
14,2263,58,36.2,46.9,2,4
7,1388,339,35.5,60.1,2,2
6,1273,253,33.2,73.7,2,2
6,1263,121,22.3,49.4,1,2
8,1458,96,32.0,51.8,2,3
2,602,7,32.6,74.8,2,2
6,1184,90,25.3,57.7,1,3
10,1761,995,40.6,83.0,3,1
0,244,907,43.4,43.0,0,0
1,592,118,50.6,70.1,2,2
18,2481,477,40.0,68.8,3,3
9,1601,73,32.2,72.4,2,2
14,2080,90,41.4,55.5,3,3
4,866,360,19.8,60.5,1,2
13,2397,67,44.4,63.0,3,4
20,2958,413,30.4,50.6,2,4
1,291,816,26.4,52.7,1,0
11,1652,865,53.0,65.6,3,1
0,356,338,52.7,76.2,0,0
1,501,19,31.1,82.8,2,2
7,1162,668,36.3,70.2,3,1
1,768,455,53.0,78.3,3,1
12,1648,399,39.2,71.0,2,2
15,2447,35,38.2,68.8,3,3
9,1491,788,33.6,55.7,2,1
17,2438,583,31.0,83.0,3,3
15,2277,73,38.9,70.9,3,4
7,1201,84,18.7,77.8,1,3
6,1379,847,13.0,75.5,1,0
18,2650,383,20.8,63.6,2,3
11,1887,427,40.9,54.1,2,2
2,605,482,53.0,55.5,2,1
12,1942,896,16.7,70.4,1,1
13,1925,117,48.7,72.0,3,3
7,1198,977,34.9,57.6,2,0
13,2182,56,38.1,63.9,2,3
18,2806,272,15.9,60.0,2,3
14,2156,872,24.7,70.8,2,1
3,778,386,25.1,55.9,1,1
4,988,371,26.8,69.5,0,2
12,1930,89,34.7,68.4,2,3
5,968,488,42.8,48.3,1,2
15,2218,880,42.8,66.7,3,2
16,2598,75,27.1,61.9,2,4
5,1114,852,51.5,46.2,2,1
12,1962,1000,34.6,83.0,3,1
2,782,791,36.3,59.5,1,0
10,1516,389,19.0,48.4,1,2
5,802,57,21.4,74.0,1,2
14,2473,78,32.1,80.2,3,4
12,2257,871,13.0,75.1,2,1
0,343,881,45.9,79.1,0,0
8,1467,2,37.6,69.9,2,3
9,1601,526,30.9,58.2,2,2
6,1276,561,21.6,53.3,1,1
7,1346,380,14.2,60.4,1,2
11,1683,482,29.0,64.8,2,2
17,2509,127,40.6,63.4,3,4
15,2239,851,38.2,62.4,3,2
15,2593,953,29.2,55.7,2,2
10,1667,107,17.6,68.1,2,3
13,2120,834,20.9,75.2,2,2
18,2511,67,29.2,50.4,2,4
4,866,41,30.4,56.0,1,2
17,2475,793,39.1,56.5,2,2
11,2133,432,49.3,72.2,3,2
12,2061,858,35.7,54.6,2,1
14,2319,630,35.2,67.9,3,2
17,2762,640,38.5,43.0,2,3
9,1820,286,33.8,83.0,3,3
18,2713,536,29.4,55.4,2,3
10,1533,399,41.9,46.4,2,2
8,1367,63,45.2,66.0,3,3
5,696,79,40.0,55.5,1,3
18,2700,545,13.4,78.7,2,3
18,2828,117,36.4,80.1,4,4
9,1395,899,27.4,65.2,2,1
11,1666,122,19.2,61.4,1,3
2,644,551,13.0,71.9,1,1
2,573,75,26.3,64.7,1,2
6,1268,177,42.2,72.3,2,2
13,2265,453,36.3,68.6,3,2
4,1049,357,33.1,54.5,2,2
2,510,633,34.7,66.9,1,1
19,2909,561,14.8,60.9,2,3
8,1397,370,32.5,53.7,1,2
13,2039,495,36.4,56.3,2,2
1,762,483,24.2,68.8,1,1
11,1648,123,22.7,58.4,1,3
16,2354,416,19.5,58.3,2,3
12,1919,71,24.3,57.1,1,3
14,2092,96,23.7,47.5,1,4
7,1222,95,49.4,43.0,2,3
1,278,432,26.5,43.0,0,1
15,2194,972,40.7,53.9,2,1
9,1682,117,35.8,76.6,3,3
8,1331,33,34.9,58.6,2,3
4,944,215,24.8,70.1,1,2
11,1696,404,35.1,47.8,1,2
11,1691,747,48.1,67.5,3,2
3,839,462,21.2,59.1,1,1
2,466,996,38.1,53.9,1,0
3,803,417,16.6,76.1,1,1
18,2916,92,15.4,78.2,3,4
20,2966,106,43.3,49.7,3,4
4,814,34,23.6,58.6,1,2
5,972,685,33.9,76.1,2,1
20,2958,683,49.1,62.6,4,3
12,1773,210,35.8,79.4,3,3
12,1875,870,26.4,48.1,1,1
9,1597,253,44.4,66.6,2,3
14,2289,572,27.6,66.6,2,2
6,797,464,36.4,77.6,2,2
7,1218,69,26.9,60.4,1,3
5,924,632,39.1,58.2,2,1
20,3000,376,25.5,76.2,3,3
3,673,298,29.2,51.8,1,2
16,2287,125,20.1,56.1,2,4
8,1377,40,35.3,65.1,2,3
2,618,107,25.6,80.4,1,2
5,1150,1000,44.9,78.5,3,0
0,566,129,19.8,77.8,0,0
6,1134,71,13.0,56.4,1,3
10,1686,605,15.5,59.8,1,2
17,2678,99,51.8,54.7,3,4
4,824,347,28.9,69.4,2,2
9,1751,85,27.7,76.8,2,3
5,1390,515,43.3,78.7,3,2
15,2145,27,31.1,56.0,2,4
4,911,587,44.4,63.4,2,1
0,336,858,40.7,62.3,0,0
1,506,528,29.1,43.0,0,1
8,1412,816,37.3,56.4,2,1
18,2626,20,36.9,55.5,3,4
5,937,14,32.7,55.5,1,3
10,1775,297,35.1,70.3,2,3
7,1151,350,40.8,62.5,2,2
18,2525,892,28.0,59.9,2,2
8,1658,891,29.9,56.9,1,1
8,1533,916,49.9,66.4,3,1
2,815,841,43.2,62.8,2,0
13,2211,96,13.0,59.7,1,3
3,895,920,35.7,77.2,2,0
1,539,894,45.3,57.6,2,0
0,261,762,31.7,53.9,0,0
18,2752,45,37.0,75.4,3,4
13,2084,833,47.3,67.8,3,2
2,651,494,38.0,53.9,1,1
2,545,76,35.6,68.1,1,2
16,2472,840,19.6,79.9,2,2
5,904,595,30.5,54.6,2,1
19,2856,530,31.5,63.1,3,3
19,2887,504,43.6,79.8,4,3
3,370,409,14.1,48.4,0,1
2,757,887,33.2,57.7,1,0
14,2255,971,44.2,59.5,3,2
3,804,527,30.3,48.8,1,1
19,3000,954,35.3,62.5,3,2
15,2391,868,41.9,77.7,3,2
18,2834,97,21.7,53.2,2,4
6,751,406,32.8,60.6,2,1
14,2001,73,37.4,58.7,3,3
0,200,691,36.5,77.5,0,0
1,580,736,13.0,73.0,0,0
6,1225,423,38.8,71.2,2,2
20,2883,123,42.6,43.0,3,4
14,2280,376,46.2,51.6,3,3
3,599,763,50.2,71.1,2,0
7,1631,861,32.8,65.0,2,1
10,1785,457,45.8,51.4,2,2
14,2027,43,37.6,78.8,3,4
17,2932,776,29.2,53.2,2,2
1,468,128,33.0,60.2,1,2
8,1617,410,21.2,59.7,1,2
12,1822,53,31.1,60.8,2,3
15,2611,553,29.0,67.6,2,3
10,1590,358,26.0,74.4,2,2
8,1353,127,35.4,83.0,3,3
9,1697,23,35.6,66.0,2,3
0,379,748,39.0,49.4,0,0
20,3000,297,29.2,55.5,3,4
10,1850,816,35.3,47.7,2,1
20,2956,430,39.0,69.5,3,3
13,2040,870,19.9,66.4,2,2
6,1012,526,32.3,72.5,2,1
18,2760,513,16.5,68.9,2,3
17,2681,30,47.1,62.9,3,4
19,2954,688,28.7,82.5,3,3
20,2981,978,41.3,67.0,3,2
18,2766,462,29.3,68.4,3,3
11,1944,51,39.2,61.4,2,3
2,458,774,32.7,45.8,1,0
17,2383,70,16.5,68.1,2,4
12,2034,398,40.0,73.0,3,3
0,528,58,37.5,63.2,0,0
10,1774,901,39.8,71.2,3,1
9,1496,799,35.5,43.0,1,2
8,1502,31,33.0,61.3,2,3
13,2086,273,37.1,56.3,2,3
2,486,76,35.0,70.6,2,2
10,1419,363,34.7,67.6,2,2
14,2126,790,33.2,63.8,3,2
2,764,80,32.2,69.7,2,2
16,2639,244,34.3,67.6,3,3
10,1602,424,36.3,54.9,2,2
11,1792,50,36.0,56.3,2,3
19,2962,894,39.0,68.3,4,2
12,1932,669,14.2,58.3,1,2
7,1229,845,13.0,59.3,1,1
16,2486,567,27.1,56.4,2,3
7,1430,1000,32.1,75.1,2,1
16,2391,730,50.1,54.4,3,2
15,2203,661,36.4,79.5,3,2
12,2030,824,24.2,69.6,2,1
20,3000,85,25.5,65.6,3,4
5,1031,719,42.1,54.9,2,1
5,1138,735,51.1,73.5,3,1
13,1956,476,37.3,67.1,2,2
19,2744,754,38.9,72.4,3,2
14,1952,58,49.4,72.8,3,3
18,2415,136,25.1,76.9,3,4
5,1122,122,24.1,43.0,0,2
17,2309,15,30.4,60.8,2,4
12,2072,945,34.4,55.1,2,1
6,1308,956,39.5,78.9,3,0
8,1471,461,44.7,77.9,3,2
8,1280,840,34.0,63.6,2,1
14,2112,832,32.5,77.4,3,2
7,1346,38,44.8,76.1,3,3
17,2556,697,23.6,64.6,3,2
8,1321,97,41.0,74.5,3,3
8,1411,800,32.8,83.0,2,1
19,2854,357,35.2,49.5,2,4
17,2454,83,30.0,62.7,2,4
7,1250,392,27.3,63.8,2,2
16,2419,329,31.2,72.0,3,3
8,1486,287,38.0,62.8,2,2
10,1613,882,35.1,81.9,3,1
20,2989,361,50.4,55.5,3,4
20,2900,52,35.9,67.9,3,4
19,3000,578,27.4,61.5,2,3
7,1186,749,16.7,65.6,1,1
7,1406,46,48.5,56.4,2,3
7,1269,380,22.2,63.9,1,2
1,513,17,29.1,81.3,2,2
18,2596,977,47.1,64.4,4,2
8,1366,648,53.0,56.0,3,1
14,2394,70,36.9,70.6,3,4
10,1665,63,33.4,46.4,2,3
0,554,936,40.8,63.4,0,0
13,2129,128,41.8,76.6,3,3
0,524,476,38.9,69.0,0,0
6,1431,406,25.3,63.5,1,2
0,316,48,41.7,66.3,0,0
10,1685,418,38.4,66.4,3,2
0,398,908,37.4,55.3,0,0
12,2104,913,43.1,66.0,3,1
7,861,1000,42.9,56.1,2,0
14,2183,900,46.5,76.7,4,2
13,2165,411,48.6,55.2,3,3
11,2095,683,43.3,69.6,3,2
15,2409,761,14.4,72.3,2,2
18,2806,703,44.9,59.6,3,3
16,2520,225,29.0,56.5,2,3
7,1335,858,13.0,49.3,0,1
1,555,829,16.0,61.1,0,0
18,2786,455,39.9,75.9,4,3
4,939,949,42.8,47.7,2,0
16,2554,769,31.5,66.9,3,2
15,2454,445,25.7,57.9,2,3
14,2256,827,20.8,53.7,2,2
16,2776,948,38.4,59.9,3,2
1,565,460,45.8,55.7,2,1
3,710,127,48.1,71.6,3,2
13,2198,522,36.7,68.3,3,2
17,2599,858,37.5,63.5,3,2
5,1208,659,39.9,62.2,2,1
19,2771,777,13.0,66.0,2,2
0,336,814,35.2,45.4,0,0
7,1360,745,25.8,77.4,2,1
3,1061,764,43.2,68.4,2,1
7,1325,688,35.2,72.0,2,1
15,2530,697,33.6,69.2,3,2
8,1501,541,35.9,53.9,2,2
7,1281,34,34.9,55.3,2,3
0,526,54,30.7,77.5,0,0
8,1304,64,48.7,43.6,1,3
13,1974,125,22.8,83.0,2,3
3,797,866,46.6,43.0,2,0
13,2040,107,42.5,53.1,2,3
17,2644,276,22.6,66.5,2,4
7,1108,855,45.1,59.5,1,1
10,1725,145,25.6,54.6,1,3
3,727,568,25.9,67.8,1,1
