count,co2_level,temp,humidity,ldr_diff,fan_speed,light_intensity
4,773,37.7,59.5,3631,2,3
1,543,21.9,69.3,338,1,0
17,1460,41.1,59.2,359,3,1
12,1021,50.5,77.2,-2203,3,0
16,1419,55.0,62.9,176,3,1
4,643,37.0,71.7,2874,2,2
29,1920,45.4,68.5,-364,4,2
23,1634,45.9,70.1,-1968,4,2
9,929,47.8,55.7,-488,2,0
14,1647,24.5,59.5,-1580,1,1
1,217,44.8,72.1,269,2,0
22,2161,30.5,70.1,3070,3,4
26,1929,26.0,85.0,-2491,3,2
27,1926,26.6,71.8,-1047,2,2
23,1854,16.9,66.4,278,2,2
6,632,40.7,60.3,1369,2,1
24,1727,26.3,45.0,447,1,2
27,1720,28.3,61.0,102,2,2
27,2278,42.6,65.2,0,3,2
22,1541,25.0,60.8,-1075,2,1
30,2270,42.9,55.3,-341,3,2
15,1110,55.0,72.9,-883,4,0
23,1695,48.2,60.7,-761,4,1
18,1476,41.5,56.4,3255,2,3
2,496,41.6,73.9,2073,2,1
14,1279,31.7,65.2,-312,2,0
5,490,35.9,53.8,-405,1,0
4,855,43.3,75.5,142,2,0
20,1340,42.3,70.7,-1719,3,1
13,1206,47.6,56.1,129,2,1
2,540,41.0,63.5,-821,2,0
7,482,40.5,85.0,-443,3,0
16,1164,38.7,70.7,-885,3,1
22,1707,37.8,50.4,1457,2,2
24,1779,38.0,61.4,275,2,2
0,373,45.4,45.2,0,0,0
23,1629,25.7,54.7,103,2,1
30,1832,30.1,57.6,1595,2,3
25,1877,36.9,81.3,-441,4,1
21,1762,31.1,51.9,2502,2,3
0,290,15.0,54.4,204,0,0
23,1677,15.0,45.0,92,1,1
10,1172,25.0,66.9,-412,1,0
22,1595,38.5,68.3,404,3,2
21,1464,50.9,85.0,2955,4,3
12,1102,29.0,79.8,1678,2,2
20,1222,15.0,63.6,1256,1,2
2,260,42.0,60.5,-1568,2,0
7,784,24.2,73.0,184,2,0
17,1155,40.6,45.0,1537,2,2
18,1384,36.3,69.5,837,3,1
8,635,55.0,54.6,2973,2,2
23,1480,25.9,58.6,2494,2,3
22,1533,31.3,67.4,269,2,1
27,1737,29.3,70.7,869,2,2
16,1194,33.8,68.8,1377,2,2
3,612,40.8,66.0,-91,2,0
28,1984,40.9,73.1,1342,4,3
0,549,49.8,84.7,-1762,0,0
0,299,27.7,53.3,-319,0,0
3,465,40.8,45.0,2908,1,2
26,1826,49.4,60.5,272,4,2
26,1586,37.3,73.9,2619,3,4
14,1167,31.0,56.6,-2158,2,1
15,1217,35.3,65.1,575,2,1
4,863,15.0,68.3,1480,1,1
23,1476,31.1,62.4,859,2,2
4,575,35.6,54.6,2262,1,1
5,402,40.4,82.1,2807,3,2
30,2337,24.7,56.7,288,2,2
8,833,47.4,48.2,1005,2,1
3,250,38.5,59.4,-1250,1,0
27,1906,34.7,58.7,3314,3,4
0,643,41.9,63.8,-109,0,0
14,1065,15.0,48.8,363,0,1
3,750,44.4,57.8,-863,2,0
14,1347,39.1,81.5,596,3,1
18,1114,24.9,66.5,1492,2,2
21,1410,32.1,51.5,0,2,1
25,1678,26.0,45.6,3334,1,4
23,1755,29.1,65.6,266,2,1
5,827,36.2,63.3,-1985,2,0
6,669,28.9,70.3,320,1,0
24,1688,27.4,74.8,1577,3,3
14,1391,22.8,62.3,301,1,1
14,1156,40.5,52.0,-940,2,0
14,1395,32.5,58.8,170,2,1
16,1515,27.7,85.0,351,3,1
12,1102,30.8,79.3,1585,2,1
0,375,33.8,55.2,-1021,0,0
12,994,37.5,59.4,-306,2,0
13,1234,37.8,57.6,2445,2,3
18,1529,27.4,77.3,2527,2,3
19,1892,32.0,59.8,-462,2,1
25,1661,43.6,68.4,-634,3,1
14,1002,15.0,60.8,141,1,1
17,1271,15.0,80.0,1976,2,2
5,409,40.6,62.5,-2106,2,0
7,636,53.2,67.5,-2335,3,0
18,1582,44.8,60.0,-1463,3,1
30,2325,15.3,61.6,1349,2,3
12,1155,33.9,51.0,693,2,1
14,1022,32.0,46.3,-286,1,0
28,1990,27.5,59.8,-547,2,2
2,456,15.0,64.8,1711,1,1
21,1764,36.3,63.5,1620,2,3
17,1387,25.4,75.9,1811,2,2
2,579,29.2,73.6,2912,2,2
23,1431,33.0,68.1,1492,2,2
20,1612,29.3,72.5,292,2,1
16,1262,26.2,69.1,781,2,1
20,1397,38.8,54.8,-218,2,1
30,2309,24.6,48.7,-1991,2,2
23,1338,46.3,69.9,1446,4,2
1,595,42.9,48.1,-1132,1,0
28,1881,38.5,60.6,-256,3,2
27,1982,41.5,68.7,283,3,2
21,1384,25.6,68.7,-833,2,1
12,815,39.5,62.4,-313,2,0
19,1361,20.3,65.5,3320,2,4
6,749,32.6,65.4,570,2,1
24,1912,23.3,75.8,-2270,2,2
16,1210,20.0,73.7,3341,2,3
21,1403,35.3,62.9,3018,2,3
1,470,41.2,85.0,-1057,3,0
18,1574,24.5,53.9,71,2,1
10,860,30.4,72.0,-1352,2,0
6,809,45.4,70.8,650,3,1
16,1136,15.0,73.6,492,1,1
8,1032,33.8,69.1,2578,2,2
9,641,38.9,64.2,-104,2,0
6,904,49.6,57.2,608,2,1
23,1348,26.4,65.1,-190,2,1
8,960,31.3,60.7,-1790,1,0
0,404,43.5,62.0,11,0,0
10,896,44.8,84.8,1051,3,1
18,1166,49.7,74.8,-2223,4,1
17,1529,32.8,55.9,2421,2,3
21,1358,43.3,78.5,-34,3,1
0,727,38.5,45.0,-548,0,0
13,1312,35.6,76.1,-689,3,1
11,1015,44.6,65.7,-1826,2,0
4,423,25.9,68.1,3129,1,2
20,1804,30.7,53.5,-348,2,1
12,858,27.8,54.5,75,1,1
9,861,24.8,77.3,841,2,1
13,1152,20.8,63.8,-490,1,1
30,1767,42.3,61.9,-33,3,2
18,1265,37.5,59.7,-570,2,1
16,1520,38.8,59.8,136,2,1
20,1705,30.2,54.6,124,1,1
8,951,31.3,79.9,2003,2,1
10,1049,27.8,68.6,-371,2,0
2,566,31.1,69.5,-1087,1,0
23,1528,44.7,66.9,-1471,3,1
12,1022,42.8,84.6,-1160,3,0
24,2191,21.6,67.3,2837,2,3
20,1641,43.7,70.2,-1650,3,1
9,908,43.5,57.1,-823,2,0
30,1843,16.5,51.8,2315,1,3
1,247,37.2,67.1,105,1,0
11,1142,48.0,62.2,-1607,2,1
3,561,24.7,71.1,480,1,0
1,345,26.5,70.5,1310,1,1
30,1911,54.3,51.1,482,4,3
24,1781,51.7,58.9,1521,4,2
24,1863,34.2,74.7,-291,3,1
9,857,36.1,69.3,150,2,0
20,1428,43.3,76.1,117,3,1
10,956,31.5,71.6,1471,2,1
21,1455,44.8,75.6,1762,4,2
29,2374,51.8,72.4,-1976,4,2
2,756,31.5,58.4,152,1,0
11,714,37.8,70.8,336,2,1
18,1461,39.9,72.2,3796,3,4
12,1305,44.9,78.6,237,3,1
17,1552,24.6,56.3,1770,1,2
28,2242,30.9,69.1,-1703,3,2
18,1582,15.0,70.6,-1705,2,1
10,568,20.8,66.4,1753,1,2
12,1004,17.0,70.6,-31,1,0
7,614,34.5,59.6,2742,1,2
10,849,31.7,64.1,-939,1,0
23,1808,48.1,71.5,18,4,1
7,825,27.0,67.3,-173,1,0
14,855,33.8,57.6,-1347,2,1
19,1326,35.8,46.2,174,2,1
1,450,38.2,77.0,135,2,0
5,786,33.2,64.4,1281,2,1
7,602,31.7,62.2,-580,2,0
7,754,15.0,72.9,210,1,0
21,1577,38.7,57.4,-1984,2,1
13,1073,39.4,61.1,-1115,2,1
19,1566,44.5,60.4,2535,3,3
2,589,26.0,62.6,687,2,0
29,2024,26.9,50.5,262,2,2
30,2061,30.8,54.0,-209,2,2
17,1410,43.8,65.3,1459,3,2
27,2040,34.6,81.4,-263,3,2
17,1408,26.5,73.5,2669,2,3
7,764,29.9,78.4,-657,2,0
7,826,19.5,55.3,1694,0,1
27,2186,36.1,65.7,-1865,3,2
9,905,28.5,65.3,1771,2,2
4,401,36.4,74.1,-1865,2,0
24,1480,28.5,66.9,2040,2,3
24,1486,29.3,52.7,337,2,2
15,1057,31.1,61.6,1669,2,2
4,677,41.5,64.4,1532,2,1
5,698,36.5,76.3,-331,2,0
28,2045,18.2,51.3,-247,1,2
18,1549,30.6,60.3,-210,2,1
28,2114,28.0,75.0,-476,3,2
9,957,31.2,49.8,1103,1,1
18,1371,40.6,69.0,-346,3,1
7,852,42.1,61.3,3716,2,3
4,631,22.5,66.8,193,1,0
25,1742,40.0,50.1,-160,2,1
1,365,30.5,55.2,-2019,1,0
13,1055,46.7,72.8,-473,3,0
4,484,44.4,54.9,-1345,2,0
23,1360,35.7,70.3,360,3,2
24,1874,45.7,58.8,-536,3,1
22,1626,32.4,50.8,234,2,1
12,920,34.4,61.1,547,2,1
2,511,43.9,73.2,-906,2,0
29,1907,39.1,69.4,1836,3,3
26,1700,43.1,80.5,290,4,2
16,1266,26.8,72.6,2881,2,3
11,705,33.3,71.8,1336,2,1
23,1809,48.3,58.1,-1184,3,1
5,990,36.1,66.4,1431,2,1
17,1352,31.8,66.2,2235,2,1
18,1164,46.1,65.9,291,3,1
25,1917,39.6,70.9,-646,4,2
12,810,28.9,76.3,-1354,2,1
17,1376,37.0,69.7,121,3,1
27,1999,41.8,68.6,-757,3,1
16,1180,30.9,51.0,69,1,1
3,312,49.9,69.2,782,3,0
12,1172,39.0,71.7,-570,4,0
3,200,26.4,68.1,-1384,1,0
29,2052,42.8,54.2,3593,3,4
6,676,19.4,66.2,299,1,0
1,570,17.3,54.9,371,0,0
15,967,39.5,55.2,302,2,1
4,535,31.5,71.3,1287,2,0
7,628,38.8,55.7,-1028,2,0
3,386,42.9,46.0,222,1,0
2,754,22.1,70.1,-11,1,0
17,1261,36.8,55.6,3117,2,3
12,1415,51.4,65.9,1566,3,1
18,1822,46.4,72.4,-1154,3,1
7,950,45.3,57.5,2255,2,2
14,1046,27.0,60.8,1006,2,1
6,579,21.6,54.0,88,1,0
0,489,15.0,52.7,2582,0,0
10,741,47.2,85.0,2896,4,3
23,1805,38.4,58.2,-1527,3,1
9,524,26.0,66.1,-185,1,0
28,1799,44.0,81.4,165,4,2
12,1128,26.5,61.7,131,1,1
0,503,30.2,68.3,156,0,0
18,1444,44.7,53.4,-330,2,1
1,436,30.5,62.4,1041,1,0
9,1033,43.7,48.8,2506,2,2
17,1119,26.2,71.0,-327,2,1
5,810,38.5,59.0,-870,2,0
20,1678,25.8,59.9,1986,2,2
28,1938,20.5,51.7,1113,1,3
21,1594,30.5,85.0,-1936,3,1
11,1068,30.7,61.3,-174,2,0
20,1670,55.0,51.7,447,3,1
4,558,16.5,66.7,944,1,1
26,2222,55.0,69.5,3720,4,4
18,1514,27.2,70.3,3248,2,3
6,776,29.8,84.0,798,2,0
23,1802,17.4,55.9,1863,1,3
13,1241,28.0,68.6,1321,2,1
6,833,44.3,72.6,1980,2,1
4,714,47.2,57.0,1254,2,1
3,643,30.6,69.7,-195,1,0
25,1819,43.3,60.9,223,3,2
5,747,42.6,69.9,862,2,0
18,1389,19.0,74.7,-1229,2,1
16,1304,32.9,62.9,1018,2,1
8,1141,28.6,51.3,2068,1,2
6,651,53.8,73.1,-780,3,0
23,1717,34.8,68.1,2513,3,3
18,1472,28.9,59.1,3042,2,3
28,1874,39.1,53.2,954,3,3
23,1271,33.1,58.7,2111,2,3
30,1797,25.4,73.7,-1277,3,2
7,772,27.9,74.9,-14,2,0
8,922,22.7,74.8,-1115,2,0
0,360,33.7,49.0,2832,0,0
9,994,37.5,69.3,197,3,0
13,885,39.9,65.7,1946,3,2
2,467,47.0,73.4,-120,3,0
29,2006,39.4,63.3,1818,3,3
19,1037,55.0,62.8,-1513,4,1
24,1801,33.0,60.9,1810,2,3
6,838,30.4,62.3,42,2,0
26,1968,49.3,71.0,1674,4,3
5,695,48.6,79.0,-1686,3,0
11,971,23.6,58.9,107,1,1
17,1421,53.2,54.5,193,3,1
18,1288,33.4,70.5,1624,3,2
11,1231,39.6,68.5,197,3,1
4,576,28.1,63.4,-66,1,0
18,1551,33.2,55.5,172,2,1
7,830,25.4,68.3,-896,1,0
2,200,28.2,80.3,151,2,0
14,1027,41.8,65.0,-424,2,1
24,1764,33.2,80.4,-2139,3,1
18,911,29.1,54.1,81,1,1
27,1868,33.6,84.9,151,4,2
27,1923,55.0,70.5,1508,4,2
29,1687,30.0,70.5,161,3,2
23,1695,38.4,65.3,-1725,3,1
2,710,37.3,45.0,103,1,0
21,1472,34.8,79.4,307,3,2
12,899,17.9,71.3,261,1,1
8,714,47.8,60.8,-632,3,0
26,2141,34.4,59.6,2344,3,3
29,2211,26.2,70.3,-695,1,2
22,1163,35.5,74.5,349,3,1
22,1418,42.3,63.6,263,3,1
30,2176,25.0,62.7,1406,2,3
3,405,15.0,67.6,-814,0,0
25,1971,49.0,61.8,712,3,2
3,423,15.0,60.1,-123,0,0
7,776,25.7,61.8,662,1,1
1,562,19.9,63.7,2843,1,2
13,1223,30.3,62.9,1709,2,2
1,648,36.6,58.3,-251,1,0
9,790,24.1,69.8,249,1,0
18,1660,31.3,54.2,1197,2,2
11,1033,44.5,78.3,679,3,1
16,1267,29.3,65.1,1888,2,2
3,634,32.7,55.2,3273,1,2
17,1316,34.6,70.5,-2416,3,1
8,863,24.6,53.6,706,1,1
2,850,49.4,61.5,2117,2,1
29,2205,31.5,49.4,1425,2,3
11,1117,33.6,74.3,-726,2,0
11,1163,28.1,80.5,723,2,1
26,1932,21.4,71.6,1456,2,3
23,1815,36.7,50.6,1154,2,2
6,764,38.4,74.1,15,2,0
6,776,21.7,66.7,1063,1,1
23,1576,26.3,66.2,2395,2,3
30,2037,18.5,85.0,1153,3,3
23,1774,28.4,74.9,72,3,1
9,642,46.1,53.8,2064,2,1
6,592,33.7,58.2,-786,1,0
4,460,38.9,67.1,-704,2,0
27,2006,41.6,73.3,-1363,3,2
20,1353,29.1,45.0,208,1,1
16,1708,41.7,75.7,955,3,1
3,615,35.3,65.6,-215,2,0
4,676,39.0,57.2,652,1,0
24,1944,30.5,63.0,230,2,2
2,692,22.7,66.9,255,1,0
10,1216,42.5,81.7,-434,3,1
24,1786,42.7,77.1,2573,4,3
16,1162,43.0,71.8,-2330,3,1
24,1710,31.2,62.4,587,2,2
7,876,33.0,79.6,-1516,2,0
20,1695,38.9,53.6,-429,2,1
0,369,29.5,45.0,2928,0,0
30,2310,25.8,61.5,883,2,3
28,1976,49.2,70.6,194,4,2
19,1421,41.1,85.0,412,4,2
21,1369,33.8,77.7,1371,3,2
1,614,36.0,80.5,164,2,0
18,1858,42.4,68.1,-2400,3,1
14,902,28.0,62.9,1578,2,2
13,1222,40.4,74.4,-390,3,1
3,324,51.9,69.2,-292,3,0
1,303,43.4,47.9,1065,1,0
23,1347,35.0,70.0,1621,3,2
1,449,38.8,56.7,-979,1,0
18,1087,29.1,83.0,2095,3,3
26,1728,38.1,71.1,154,3,2
17,1206,24.3,74.9,1635,2,2
8,923,43.0,85.0,285,3,0
1,390,32.9,66.5,-290,1,0
21,1606,30.8,51.9,1022,2,2
0,507,39.4,68.0,1602,0,0
17,1515,52.0,74.6,558,4,1
22,1492,15.0,70.1,1161,2,2
28,1863,26.9,74.1,395,2,2
19,1308,40.9,69.2,3614,3,4
2,571,33.4,80.8,78,2,0
14,1032,15.0,66.9,3377,1,3
8,853,32.8,80.5,2571,2,2
1,200,51.7,71.1,-504,3,0
12,1460,42.7,49.2,-2164,2,1
29,1749,40.5,56.0,0,3,2
10,922,34.1,48.7,-2396,1,0
29,1642,24.3,70.4,841,2,3
5,503,37.9,60.3,-586,1,0
5,616,45.5,67.3,1390,2,1
27,1652,38.0,71.0,-161,3,2
11,1037,24.8,47.3,-1670,1,0
12,1073,30.2,60.5,-1687,2,1
28,1584,33.1,52.4,2237,2,4
29,2132,28.9,52.4,-1790,2,2
16,1249,33.0,69.0,3800,2,4
5,773,38.8,70.3,385,2,0
12,1182,33.4,49.3,414,1,1
21,1272,43.3,61.0,730,3,1
26,1965,42.3,57.4,0,3,2
27,1935,23.5,51.9,108,2,2
24,1889,37.2,54.2,3001,3,4
2,723,31.3,63.1,1519,1,1
17,1465,32.6,54.1,108,2,1
5,595,32.0,85.0,-125,2,0
27,2105,32.9,65.0,1615,2,3
30,1839,17.0,48.1,-1585,1,2
24,1400,33.9,53.7,1878,2,3
12,1024,41.0,63.6,-226,2,0
25,1884,31.7,52.7,-675,2,2
2,299,15.0,64.5,2695,0,2
18,1463,54.6,54.2,165,3,1
2,497,41.3,74.7,508,2,0
13,1234,34.4,74.4,0,2,1
12,771,46.9,74.4,1323,3,1
3,474,39.3,72.2,945,2,0
18,1032,26.5,73.7,-651,2,1
11,828,31.9,74.3,356,2,0
23,1713,34.8,69.3,2673,3,3
16,1238,26.9,66.4,801,2,2
17,1625,30.5,58.9,186,2,1
8,1088,52.5,66.4,77,3,0
5,678,35.2,66.9,-877,2,0
23,1819,55.0,46.5,861,3,2
17,1209,27.4,76.8,43,2,1
7,1239,48.4,58.7,1936,2,1
19,1499,30.3,66.9,-1097,2,1
23,1700,27.3,77.1,-292,3,1
3,369,42.3,65.6,-97,2,0
13,1079,28.8,48.9,-268,1,1
25,1690,40.2,62.1,-492,3,2
0,281,30.6,47.1,1353,0,0
0,579,19.5,69.3,-765,0,0
25,1453,34.5,70.3,-2371,3,2
13,966,41.1,77.0,643,3,1
16,1194,28.5,56.6,-420,1,1
26,2112,21.2,65.6,3485,2,4
12,909,48.2,60.9,3441,3,3
24,1821,27.8,45.0,523,1,2
2,311,22.7,77.2,114,1,0
21,1443,23.1,71.0,998,2,2
12,1376,29.3,77.1,1229,2,1
27,1742,40.4,69.3,13,4,1
18,1513,43.3,63.7,2861,3,3
6,812,33.9,67.6,1808,2,1
5,917,45.7,81.7,1045,3,1
30,2107,28.8,62.5,458,3,2
8,883,37.5,77.4,1444,2,1
27,2282,34.9,60.6,3561,3,4
26,1846,31.9,59.0,-1634,2,2
20,1576,42.5,58.5,-718,2,1
20,1378,40.8,60.6,-166,3,1
27,2009,15.0,61.5,712,2,2
4,547,19.2,45.0,-744,0,0
25,1770,30.7,72.3,-1094,3,2
25,1600,51.9,72.0,-1377,4,1
15,1361,28.8,67.3,134,2,1
27,2003,41.5,63.1,-2481,3,2
12,1114,55.0,52.9,278,3,1
27,1957,24.3,64.4,-491,2,2
24,1908,15.8,56.8,-1102,1,2
13,901,26.7,64.0,-172,1,1
30,2043,22.1,72.6,-281,2,2
16,1454,32.6,66.5,405,2,1
15,1345,25.1,57.9,1792,1,3
10,973,36.7,64.3,1826,2,2
23,1204,19.5,67.6,1911,2,3
28,2089,38.1,47.9,3616,3,4
15,1117,20.3,66.5,0,1,1
3,609,43.3,64.1,508,2,0
23,1477,28.1,69.5,-732,2,1
24,1635,46.5,71.7,-749,3,1
24,1927,43.3,64.9,0,3,2
25,1916,29.1,45.0,-1343,2,1
23,1553,40.3,62.3,0,3,2
19,1694,41.2,52.6,556,2,1
20,1338,43.4,64.4,3377,3,4
17,1136,28.1,53.5,-420,2,1
2,359,22.7,65.1,310,1,0
21,1332,34.6,57.7,-1062,2,1
28,2057,40.6,85.0,-91,4,2
26,1691,39.8,72.2,2076,3,3
3,475,29.4,70.5,-2296,1,0
24,1612,44.2,59.6,3247,3,4
19,1254,30.9,76.4,3893,2,4
7,619,43.3,63.0,-1544,2,0
5,481,35.8,77.7,-239,2,0
0,558,37.5,70.2,229,0,0
20,1307,47.1,82.0,-1987,4,1
5,760,33.6,70.3,317,2,0
21,1694,35.3,61.7,-2368,2,1
2,594,20.3,80.0,-432,2,0
22,1421,34.0,71.8,-1483,3,1
3,532,51.6,62.9,-1257,2,0
16,1336,38.9,53.9,1771,2,2
2,405,34.1,47.0,200,1,0
21,1985,30.3,65.4,3699,2,4
1,458,34.5,51.1,-834,1,0
21,1539,40.1,57.6,532,3,1
16,1352,33.3,68.8,560,2,1
13,1177,48.6,71.2,26,3,1
2,200,41.7,47.8,-1100,1,0
18,1271,33.5,53.1,-1885,2,1
5,345,29.3,60.9,-8,2,0
24,1707,22.6,65.8,-389,2,2
22,1915,51.6,71.2,-2111,4,1
11,676,39.7,70.0,323,2,1
18,1478,40.5,59.0,1639,2,2
8,1076,42.3,69.8,1361,3,1
7,1104,36.0,83.0,967,3,1
25,1793,40.2,64.9,842,3,2
0,656,35.6,55.0,137,0,0
26,1840,41.8,65.9,3021,3,4
19,1584,44.5,72.5,-1409,3,1
15,1340,17.0,85.0,1535,2,2
5,541,28.2,64.6,2282,1,2
3,683,24.4,48.1,323,0,0
22,1633,43.9,74.1,2214,4,3
19,1516,30.4,62.4,2028,2,3
2,524,40.1,70.2,2644,2,2
12,781,52.5,69.3,-349,3,0
0,200,52.8,46.6,1025,0,0
7,1048,33.6,70.1,411,2,1
29,1963,37.6,47.0,-2041,2,2
9,1039,32.3,62.5,-933,2,0
27,1824,36.4,73.7,-848,3,2
24,1723,25.5,67.5,-1776,2,1
10,1326,20.6,82.5,1876,2,2
24,1756,27.5,63.0,400,2,2
13,1111,43.9,69.2,1349,3,1
28,1916,39.8,80.1,2426,4,4
20,1364,36.8,69.5,465,3,1
6,910,42.8,74.8,2948,3,3
11,1216,37.3,69.9,3389,3,3
4,536,47.8,63.7,492,2,0
28,2021,55.0,55.2,-937,4,2
28,1655,49.5,77.4,287,4,2
29,2195,38.6,62.4,3362,3,4
4,573,30.5,60.0,232,1,0
15,1386,34.2,59.2,-1902,2,1
19,1461,44.3,69.8,1722,3,2
15,1214,32.9,79.8,326,3,1
10,984,25.9,54.6,-624,1,1
5,592,49.4,68.1,-699,3,0
29,1919,55.0,66.9,0,4,2
19,1609,36.2,68.5,135,3,1
5,658,36.3,60.7,2097,2,2
15,1326,43.7,69.2,1900,3,2
6,680,38.1,68.8,-426,2,0
21,1298,50.3,74.7,-1422,4,1
25,1748,33.6,54.7,-1010,2,1
18,1328,43.0,62.1,-299,2,1
11,795,51.9,74.0,-1817,4,0
23,1754,44.4,79.4,3151,4,4
20,1175,42.0,58.4,2065,2,3
18,1373,37.2,58.3,1961,2,2
18,1395,19.7,64.7,24,1,1
28,1923,55.0,64.9,-1910,4,2
10,834,33.4,73.6,1511,2,1
5,535,36.8,64.6,-987,2,0
5,815,39.8,53.2,-477,1,1
10,605,22.2,82.7,2776,2,2
4,673,39.3,54.9,327,1,0
9,956,36.3,47.2,-491,1,0
17,1381,46.9,66.8,-1764,3,1
4,678,43.6,78.7,-2388,3,0
16,1075,19.4,50.9,1433,1,2
16,1163,28.9,85.0,154,3,1
3,242,40.2,75.8,481,2,0
19,1508,43.9,67.2,1049,3,2
19,1535,38.9,48.9,3586,2,4
30,2115,44.4,52.9,3724,3,4
22,1369,31.4,53.8,-737,2,1
8,668,23.1,62.4,3366,1,2
14,1120,42.9,62.1,703,2,1
10,1002,31.2,58.9,387,2,1
8,1031,30.2,46.1,-788,1,0
4,301,42.2,66.6,-92,2,0
16,1074,37.4,55.0,1350,2,2
27,1669,26.4,57.2,898,2,2
14,1184,49.0,73.6,1439,3,2
2,549,35.8,57.8,-2069,1,0
7,999,55.0,57.8,3385,2,3
25,1963,39.7,51.1,225,2,2
18,1568,37.6,58.7,741,2,2
21,1799,50.2,66.2,0,3,1
26,1993,25.3,85.0,777,3,2
24,1753,27.5,82.7,1637,3,2
30,2343,23.0,55.5,210,2,2
4,633,47.8,61.0,-1608,2,0
18,1296,41.1,54.4,718,2,2
16,1435,38.9,71.7,-612,3,1
7,851,20.5,49.1,24,0,0
24,1606,40.0,61.3,-954,3,1
27,1691,42.7,76.1,1794,3,3
16,1298,33.3,52.4,183,2,1
28,1961,19.9,76.9,272,3,2
11,1067,22.6,73.5,-697,1,0
27,1689,27.5,75.6,-2476,2,1
1,615,32.2,75.7,-1717,2,0
5,913,30.7,70.5,-215,1,0
19,1281,50.6,74.6,1657,4,2
12,1089,36.4,74.1,2607,2,2
19,1455,23.2,67.1,276,2,1
9,804,40.9,67.3,975,2,1
14,1112,36.5,70.4,-2081,2,1
6,836,17.9,45.0,1384,0,1
24,1906,34.8,70.7,-1115,3,1
21,1449,33.5,68.8,1978,2,3
18,1210,31.6,72.8,-1468,2,1
30,2179,26.9,65.9,746,3,2
22,1399,35.1,59.6,3164,2,4
29,1708,25.7,52.0,1232,2,2
11,961,37.0,73.1,1720,2,2
7,673,27.9,64.6,-216,1,0
0,392,29.5,66.8,261,0,0
2,614,33.1,46.6,-1853,1,0
9,582,37.3,72.0,1519,2,1
14,1051,35.9,70.6,3009,2,3
30,1905,25.3,61.7,-553,2,2
14,1206,24.8,62.4,1336,1,3
26,1700,23.1,59.9,1277,2,3
21,1467,37.1,52.7,636,2,1
6,648,42.9,80.9,280,3,0
7,514,16.0,62.2,8,0,0
15,1423,34.4,66.9,260,2,1
23,1715,32.2,74.5,1945,3,3
13,965,55.0,57.1,-1146,3,0
9,916,52.2,67.4,-332,3,0
28,1923,45.2,67.5,351,4,2
24,2058,40.6,63.3,235,3,2
11,1251,26.9,54.2,2322,1,2
15,1268,27.9,68.9,-1209,2,1
20,1661,38.9,56.8,2114,2,3
22,1860,26.9,62.7,-2331,2,1
21,1499,41.1,71.1,436,3,2
24,1965,52.8,65.3,304,4,2
22,1776,36.2,67.0,195,2,1
18,1562,41.6,83.7,274,4,1
6,1104,41.3,65.4,2568,2,2
27,1912,41.9,80.7,341,4,2
19,1216,26.5,59.1,2962,2,3
9,1025,39.5,72.2,-1362,2,0
25,1495,42.0,51.7,2211,2,3
14,1223,15.0,68.2,-658,1,1
28,1953,33.9,66.3,-349,3,2
10,1085,34.3,65.2,65,2,0
29,1957,31.4,78.2,2300,3,4
28,2138,37.9,74.5,-1472,3,2
29,2333,36.3,66.3,3458,3,4
19,1457,38.7,70.0,-1046,3,1
2,686,39.1,78.1,-446,2,0
1,238,39.3,79.2,88,2,0
13,1156,44.0,72.0,787,3,1
14,1150,32.9,63.9,159,2,1
29,2115,32.2,70.2,-1269,3,2
14,1297,31.0,76.6,347,2,1
27,2090,44.7,52.9,1258,3,3
15,871,48.6,51.2,1556,2,2
9,979,25.5,53.8,3585,1,3
1,407,24.3,77.7,-1061,1,0
5,462,54.2,64.3,150,3,0
7,759,43.4,72.3,-1207,3,0
7,606,33.1,47.1,148,1,0
0,200,21.0,58.1,1582,0,0
17,1292,46.1,57.6,74,3,1
2,588,35.2,57.7,3432,2,2
6,766,33.2,72.6,-1527,2,0
11,847,28.3,63.9,-833,1,0
7,853,29.4,85.0,-1123,2,0
14,1270,46.0,60.7,341,3,1
14,1260,40.7,62.8,2560,2,2
7,865,42.6,60.0,1938,2,1
7,826,23.9,68.9,386,1,0
21,1696,23.6,57.2,-1340,2,1
21,1675,30.8,63.4,166,2,1
5,663,19.6,75.7,2743,1,2
9,646,33.1,50.9,536,1,1
19,1299,36.9,83.7,-1038,4,1
26,1787,15.0,72.7,547,2,2
10,1260,32.6,73.6,-505,2,1
1,719,31.4,59.8,-952,1,0
13,1300,15.0,71.6,-714,1,1
16,1115,40.9,58.1,1680,2,2
15,1186,34.3,64.9,1094,2,1
30,1968,37.4,69.2,40,3,2
4,1063,35.3,62.3,534,2,1
16,1504,34.5,76.4,283,3,1
24,1707,35.9,71.2,-675,3,2
5,652,41.6,70.5,466,2,0
3,707,17.6,66.7,-916,1,0
3,535,44.8,71.8,-1823,2,0
15,1114,26.6,70.0,2043,2,2
4,728,37.0,68.7,1076,2,1
6,952,25.9,57.8,-852,1,0
0,296,28.6,47.7,-684,0,0
29,2184,44.2,65.1,-719,3,2
4,550,33.1,63.3,-1169,1,0
21,1475,24.7,64.1,2997,2,4
19,1525,55.0,61.8,-190,4,1
19,1641,20.0,56.5,227,1,1
22,1410,41.3,62.3,1370,3,2
